"customer_id","gender","age","senior_citizen","married","num_dependents","zip_code"
"7901-IIDQV","Male",28,"No","No",0,92119
"7901-TBKJX","Male",76,"Yes","No",0,92278
"7903-CMPEY","Male",78,"Yes","Yes",0,94925
"7905-NJMXS","Male",68,"Yes","Yes",0,95987
"7905-TVXTA","Female",63,"No","No",0,93907
"7908-QCBCA","Female",47,"No","Yes",0,95301
"7909-FIOIY","Female",21,"No","Yes",1,95051
"7912-SYRQT","Female",35,"No","No",0,90042
"7916-VCCPB","Female",58,"No","Yes",1,92267
"7919-ZODZZ","Female",32,"No","Yes",2,94509
"7921-BEPCI","Female",40,"No","No",0,95765
"7921-LMDFQ","Male",69,"Yes","No",0,91910
"7923-IYJWY","Male",68,"Yes","No",0,95383
"7924-GJZFI","Female",75,"Yes","Yes",0,95642
"7925-PNRGI","Female",51,"No","Yes",2,91914
"7926-IJOOU","Male",50,"No","No",0,94116
"7927-AUXBZ","Female",45,"No","No",0,92586
"7928-VJYAB","Male",44,"No","Yes",1,93245
"7929-DMBCV","Female",45,"No","Yes",0,93420
"7929-SKFGK","Male",23,"No","Yes",0,92359
"7931-PXHFC","Male",46,"No","No",0,91010
"7932-WPTDS","Female",77,"Yes","Yes",0,92126
"7938-OUHIO","Male",28,"No","No",0,94941
"7940-UQQUG","Female",42,"No","Yes",2,91360
"7941-RCJOW","Male",34,"No","No",0,96090
"7943-RQCHR","Female",34,"No","No",0,95616
"7945-HLKEA","Female",29,"No","No",0,94019
"7945-PRBVF","Male",47,"No","No",0,95959
"7950-XWOVN","Male",60,"No","No",0,93035
"7951-QKZPL","Female",21,"No","Yes",0,94574
"7951-VRDVK","Female",26,"No","No",0,92653
"7952-OBOYL","Male",24,"No","No",0,91786
"7954-MLBUN","Male",41,"No","No",0,93111
"7956-XQWGU","Male",43,"No","No",0,90803
"7957-RYHQD","Female",65,"Yes","No",0,90706
"7963-GQRMY","Female",19,"No","Yes",0,90004
"7963-SHNDT","Female",63,"No","No",0,94062
"7964-VEXDG","Male",61,"No","No",2,92802
"7964-YESJC","Female",21,"No","Yes",0,93021
"7964-ZRKKG","Male",44,"No","Yes",0,91411
"7966-YOTQW","Male",29,"No","No",0,96068
"7967-HYCDE","Male",26,"No","No",0,91978
"7968-QUXNS","Male",24,"No","No",0,95935
"7969-AULMZ","Female",63,"No","No",0,94104
"7969-FFOWG","Male",30,"No","Yes",0,93543
"7971-HLVXI","Male",62,"No","Yes",2,92404
"7973-DZRKH","Female",20,"No","No",1,92507
"7975-JMZNT","Male",19,"No","Yes",0,95310
"7975-TZMLR","Male",37,"No","No",0,93654
"7976-CICYS","Male",49,"No","No",0,91367
"7977-HXJKU","Male",45,"No","No",2,95565
"7978-DKUQH","Female",26,"No","Yes",0,92532
"7979-CORPM","Male",40,"No","No",0,95361
"7980-MHFLQ","Female",42,"No","Yes",3,93526
"7982-VCELR","Female",20,"No","No",0,92065
"7989-AWGEH","Male",24,"No","Yes",2,93405
"7989-CHGTL","Male",52,"No","No",0,92122
"7989-VCQOH","Male",29,"No","Yes",1,93602
"7993-NQLJE","Male",39,"No","Yes",1,95943
"7993-PYKOF","Male",20,"No","Yes",0,95471
"7994-UYIVZ","Male",62,"No","Yes",0,93641
"7994-XIRTR","Male",79,"Yes","No",0,95747
"7995-ZHHNZ","Male",56,"No","Yes",0,92832
"7996-BPXHY","Female",44,"No","Yes",3,94111
"7996-MHXLW","Female",51,"No","No",0,92259
"7997-EASSD","Female",56,"No","Yes",0,94061
"7998-WNZEM","Male",51,"No","No",0,94131
"7998-ZLXWN","Female",21,"No","Yes",0,94939
"8000-REIQB","Female",73,"Yes","No",0,92117
"8003-EWNDZ","Female",52,"No","No",0,95466
"8006-PYCSW","Female",60,"No","No",0,90040
"8007-YYPWD","Female",52,"No","No",0,92548
"8008-ESFLK","Female",43,"No","Yes",0,95010
"8008-HAWED","Male",38,"No","No",0,90027
"8008-OTEZX","Female",30,"No","Yes",2,92861
"8010-EZLOU","Male",75,"Yes","No",0,91108
"8012-SOUDQ","Female",65,"Yes","No",0,90059
"8015-IHCGW","Female",53,"No","Yes",1,92844
"8016-NCFVO","Male",70,"Yes","No",0,91203
"8016-ZMGMO","Female",73,"Yes","Yes",0,95932
"8017-LXHFA","Female",77,"Yes","No",0,92130
"8017-UVSZU","Female",62,"No","Yes",0,91302
"8019-ENHXU","Male",50,"No","Yes",0,94601
"8020-BWHYL","Female",70,"Yes","No",0,91020
"8022-BECSI","Male",62,"No","No",0,92070
"8023-QHAIO","Female",72,"Yes","Yes",0,92882
"8024-XNAFQ","Female",66,"Yes","No",0,95641
"8028-PNXHQ","Male",40,"No","Yes",0,90242
"8029-XYPWT","Male",72,"Yes","Yes",0,92806
"8033-ATFAS","Female",32,"No","Yes",2,94404
"8033-VCZGH","Male",27,"No","Yes",0,95376
"8034-RYTVV","Female",19,"No","No",0,92688
"8035-BUYVG","Male",39,"No","Yes",0,92382
"8035-PWSEV","Female",60,"No","No",0,94542
"8039-ACLPL","Female",29,"No","Yes",0,95655
"8039-EQPIM","Male",22,"No","Yes",0,91977
"8040-MNRTF","Female",47,"No","No",0,93268
"8041-TMEID","Male",73,"Yes","Yes",0,96021
"8042-JVNFH","Male",23,"No","No",0,93549
"8042-RNLKO","Male",40,"No","No",0,95076
"8043-PNYSD","Male",48,"No","Yes",2,96051
"8044-BGWPI","Male",50,"No","Yes",2,91764
"8046-DNVTL","Male",56,"No","Yes",0,95571
"8048-DSDFQ","Male",63,"No","No",0,92655
"8049-WJCLQ","Male",50,"No","Yes",2,93218
"8050-DVOJX","Male",67,"Yes","No",0,93530
"8050-WYBND","Female",55,"No","No",2,90606
"8050-XGRVL","Female",22,"No","Yes",3,96062
"8051-HJRLT","Female",72,"Yes","No",0,92397
"8053-WWDRO","Female",62,"No","Yes",0,92109
"8058-DMYRU","Male",69,"Yes","No",0,91208
"8058-INTPH","Female",57,"No","No",0,92109
"8058-JMEQO","Female",76,"Yes","No",0,92121
"8059-UDZFY","Female",73,"Yes","No",2,95458
"8060-HIWJJ","Male",35,"No","No",0,95648
"8062-YBDOE","Male",70,"Yes","No",0,91351
"8063-GBATB","Female",74,"Yes","No",0,95426
"8063-RJYNF","Male",27,"No","No",0,94804
"8064-RAVOH","Male",44,"No","No",3,93030
"8065-BVEPF","Male",80,"Yes","No",0,95494
"8065-QBYTO","Female",68,"Yes","No",0,91768
"8065-YKXKD","Female",39,"No","No",0,92126
"8066-POXGX","Female",28,"No","No",0,93720
"8067-NIOYM","Female",51,"No","Yes",3,92602
"8069-RHUXK","Female",55,"No","Yes",0,92832
"8069-YQQAJ","Male",63,"No","No",0,91604
"8070-AAWZP","Male",68,"Yes","Yes",0,95681
"8071-SBTRN","Female",63,"No","No",0,91304
"8073-IJDCM","Female",44,"No","No",0,95672
"8075-GXIUB","Male",79,"Yes","Yes",0,91978
"8076-FEZKJ","Male",58,"No","No",0,92676
"8079-XRJRS","Male",39,"No","Yes",0,95668
"8080-DDEMJ","Male",71,"Yes","No",0,91204
"8080-POTJR","Female",59,"No","No",0,90275
"8082-GHXOP","Male",20,"No","No",1,95627
"8083-YTZES","Male",52,"No","No",0,92113
"8084-OIVBS","Female",31,"No","No",0,95612
"8085-MSNLK","Female",21,"No","Yes",0,95124
"8086-OVPWV","Male",58,"No","No",0,92117
"8087-LGYHQ","Male",40,"No","No",0,92325
"8089-UZWLX","Female",75,"Yes","No",0,95317
"8091-TTVAX","Male",39,"No","Yes",0,90014
"8092-NLTGF","Male",25,"No","No",0,91335
"8095-WANWK","Female",46,"No","No",0,93239
"8096-LOIST","Female",57,"No","No",0,95978
"8097-OMULG","Male",63,"No","Yes",2,95116
"8097-VBQTZ","Male",61,"No","No",0,92806
"8098-LLAZX","Female",74,"Yes","No",0,92122
"8098-TDCBU","Female",55,"No","Yes",0,93643
"8099-MZPUJ","Male",49,"No","Yes",2,93923
"8100-HZZLJ","Female",26,"No","No",1,92201
"8100-PNJMH","Male",39,"No","Yes",0,93226
"8104-OSKWT","Female",61,"No","No",0,92804
"8106-GWQOK","Male",47,"No","Yes",0,92086
"8107-KNCIM","Male",73,"Yes","Yes",0,94111
"8107-RZLNV","Male",22,"No","Yes",0,90280
"8108-UXRQN","Female",23,"No","Yes",1,90260
"8109-YUOHE","Male",58,"No","No",0,91326
"8111-BKVDS","Female",31,"No","No",0,92027
"8111-RKSPX","Male",20,"No","No",0,95401
"8111-SLLHI","Male",65,"Yes","Yes",0,95128
"8118-LSUEL","Male",74,"Yes","No",0,95678
"8118-TJAFG","Male",33,"No","Yes",1,90247
"8120-JDCAM","Male",42,"No","Yes",1,94589
"8123-QBNAZ","Female",39,"No","Yes",1,96085
"8124-NZVGJ","Female",29,"No","No",0,92309
"8125-QPFJD","Female",36,"No","Yes",0,96037
"8128-YVJRG","Female",61,"No","No",0,94709
"8129-GMVGI","Female",58,"No","Yes",3,94066
"8132-YPVBX","Female",28,"No","No",0,93907
"8133-ANHHJ","Female",77,"Yes","No",0,93003
"8138-EALND","Male",35,"No","No",0,92653
"8143-ETQTI","Female",24,"No","Yes",3,93313
"8144-DGHXP","Female",46,"No","No",0,95948
"8146-QQKZH","Female",25,"No","Yes",0,94803
"8148-BPLZQ","Male",34,"No","No",0,91934
"8148-NLEGT","Female",47,"No","Yes",3,95364
"8148-WOCMK","Male",54,"No","Yes",3,91384
"8149-AIQCG","Male",43,"No","No",0,90278
"8149-RSOUN","Female",49,"No","No",0,96023
"8150-QUDFX","Male",27,"No","No",0,94928
"8152-UOBNY","Female",66,"Yes","No",0,96063
"8152-VETUR","Female",26,"No","Yes",0,93514
"8155-IBNHG","Female",55,"No","Yes",0,92103
"8158-WPEZG","Male",20,"No","No",0,90061
"8160-HOWOX","Female",30,"No","No",0,92407
"8161-QYMTT","Male",55,"No","No",0,93454
"8164-OCKUJ","Female",45,"No","Yes",2,95954
"8165-CBKXO","Male",35,"No","Yes",3,90022
"8165-ZJRNM","Female",62,"No","Yes",1,94565
"8166-ORCHU","Male",73,"Yes","Yes",0,94605
"8166-ZZTFS","Female",74,"Yes","Yes",0,95661
"8167-GJLRN","Male",19,"No","No",0,91214
"8168-UQWWF","Female",48,"No","No",2,90042
"8169-SAEJD","Male",79,"Yes","Yes",0,93535
"8173-RXAYP","Female",51,"No","Yes",1,96056
"8174-LNWMW","Female",52,"No","No",0,92782
"8174-TBVCF","Female",30,"No","Yes",0,90680
"8178-EYZUO","Male",48,"No","No",0,94105
"8180-AKMJV","Female",27,"No","No",0,96117
"8181-YHCMF","Female",44,"No","Yes",0,91941
"8182-BJDSI","Female",56,"No","No",0,92705
"8182-PNAGI","Male",50,"No","No",0,90660
"8183-ONMXC","Female",41,"No","No",0,92117
"8184-WMOFI","Male",47,"No","Yes",0,93702
"8185-UPYBR","Male",33,"No","Yes",0,90254
"8189-DUKMV","Female",52,"No","Yes",0,95742
"8189-HBVRW","Female",50,"No","No",0,90005
"8189-XRIKE","Female",80,"Yes","No",0,94560
"8190-ZTQFB","Male",50,"No","No",0,96009
"8191-XWSZG","Female",57,"No","No",0,90018
"8194-PEEBY","Female",38,"No","Yes",3,92604
"8197-BFWVU","Female",62,"No","Yes",0,93240
"8198-RKSZG","Female",43,"No","Yes",3,94530
"8199-ZLLSA","Male",53,"No","No",0,91042
"8200-KLNYW","Female",55,"No","Yes",0,94963
"8200-LGKSR","Male",47,"No","Yes",0,91702
"8201-AAXCB","Male",55,"No","Yes",3,91764
"8203-XJZRC","Male",44,"No","No",0,91914
"8204-TIFGJ","Female",38,"No","No",0,93529
"8204-YJCLA","Male",78,"Yes","Yes",0,92173
"8205-MQUGY","Male",39,"No","Yes",3,95834
"8205-OTCHB","Male",51,"No","No",0,92506
"8205-VSLRB","Male",22,"No","Yes",0,96037
"8207-DMRVL","Male",47,"No","Yes",3,92886
"8207-VVMYB","Female",44,"No","Yes",0,94517
"8208-EUMTE","Male",45,"No","No",0,92861
"8212-CRQXP","Female",20,"No","Yes",0,95002
"8212-DJRCH","Male",33,"No","Yes",1,91320
"8213-TAZPM","Female",45,"No","Yes",1,91945
"8215-NGSPE","Female",63,"No","Yes",1,93035
"8216-AZUUZ","Female",42,"No","Yes",3,94118
"8217-QYOHV","Male",27,"No","No",0,91505
"8218-FFJDS","Female",21,"No","Yes",0,95634
"8219-VYBVI","Male",52,"No","No",3,92067
"8220-OCUFY","Female",30,"No","No",0,92571
"8221-EQDGL","Male",27,"No","Yes",0,95910
"8221-HVAYI","Male",60,"No","Yes",0,95322
"8224-DWCKX","Male",78,"Yes","No",0,94010
"8224-IVVPA","Female",35,"No","No",0,93518
"8224-KDLKN","Male",22,"No","Yes",2,95825
"8224-UAXBZ","Female",55,"No","Yes",0,95827
"8225-BTJAU","Male",75,"Yes","No",0,94970
"8226-BXGES","Male",30,"No","Yes",0,90249
"8229-BUJHX","Female",60,"No","Yes",1,91911
"8229-MYEJZ","Female",44,"No","No",0,91786
"8229-TNIQA","Female",36,"No","No",0,91105
"8231-BSWXX","Male",44,"No","No",0,93501
"8232-CTLKO","Female",58,"No","Yes",2,92259
"8232-UTFOZ","Male",24,"No","No",0,91740
"8234-GSZYK","Male",39,"No","No",0,95410
"8237-ULIXL","Female",21,"No","Yes",0,94116
"8241-JUIQO","Female",24,"No","No",0,94086
"8242-JSVBO","Male",22,"No","No",0,95246
"8242-PDSGJ","Male",47,"No","Yes",0,96105
"8242-SOQUO","Female",73,"Yes","No",0,94619
"8245-UMPYT","Female",66,"Yes","No",0,93932
"8246-SHFGA","Male",24,"No","No",0,96067
"8249-THVEC","Male",38,"No","Yes",3,90041
"8250-ZNGGW","Female",79,"Yes","No",0,94571
"8257-RZAHR","Female",51,"No","Yes",0,95134
"8258-GSTJK","Male",74,"Yes","No",0,90732
"8259-DZLIZ","Female",53,"No","Yes",2,95315
"8259-NFJTV","Female",37,"No","Yes",1,96029
"8260-NGFNY","Female",29,"No","No",0,92371
"8261-GWDBQ","Female",70,"Yes","Yes",0,92880
"8262-COGGB","Male",53,"No","No",0,93277
"8263-JQAIK","Male",66,"Yes","No",0,93591
"8263-OKETD","Female",44,"No","No",0,93609
"8263-QMNTJ","Male",46,"No","Yes",0,94104
"8265-HKSOW","Female",35,"No","Yes",2,95465
"8266-VBFQL","Male",55,"No","No",0,91935
"8267-KFGYD","Male",53,"No","No",1,91803
"8267-ZNYVZ","Female",47,"No","Yes",0,91977
"8268-YDIXR","Male",45,"No","Yes",0,95348
"8270-RKSAP","Male",30,"No","No",0,92801
"8272-ONJLV","Male",57,"No","No",0,92123
"8276-MQBYC","Male",70,"Yes","No",0,90028
"8277-RVRSV","Female",22,"No","Yes",1,94506
"8280-MQRQN","Female",39,"No","No",0,95223
"8285-ABVLB","Female",34,"No","Yes",0,93103
"8286-AFUYI","Male",33,"No","No",0,91203
"8290-YWKHZ","Female",69,"Yes","Yes",0,92028
"8292-FRFZQ","Female",19,"No","No",0,90263
"8292-ITGYJ","Female",48,"No","Yes",1,95226
"8292-TYSPY","Male",55,"No","No",0,90048
"8294-UIMBA","Female",64,"No","No",0,91325
"8295-FHIVV","Male",63,"No","No",0,95043
"8295-KMENE","Female",33,"No","Yes",1,91321
"8305-VHZBZ","Male",55,"No","No",0,92154
"8309-IEYJD","Female",73,"Yes","No",0,92210
"8309-PPCED","Female",33,"No","Yes",0,93444
"8311-UEUAB","Female",24,"No","Yes",0,92376
"8313-AFGBW","Male",55,"No","Yes",0,90008
"8313-KTIHG","Male",54,"No","No",0,92276
"8313-NDOIA","Female",48,"No","No",0,92341
"8314-DPQHL","Male",61,"No","No",0,93602
"8314-HTWVE","Female",38,"No","Yes",1,90630
"8316-BBQAY","Female",45,"No","No",0,94063
"8317-BVKSO","Male",27,"No","No",0,96132
"8318-LCNBW","Male",53,"No","Yes",0,93405
"8319-QBEHW","Male",32,"No","No",3,95134
"8325-QRPZR","Female",56,"No","No",0,94510
"8327-LZKAS","Female",80,"Yes","Yes",0,91767
"8327-WKMIE","Male",36,"No","No",0,95333
"8328-SKJNO","Male",61,"No","No",1,92273
"8329-GWVPJ","Female",39,"No","Yes",3,94708
"8329-IBCTI","Female",50,"No","No",0,94931
"8329-UTMVM","Male",76,"Yes","No",0,93313
"8331-ZXFOE","Female",56,"No","No",0,95054
"8332-OSJDW","Male",54,"No","Yes",0,90038
"8336-TAVKX","Female",68,"Yes","Yes",0,95916
"8337-MSSXB","Female",64,"No","No",0,92679
"8337-UPOAQ","Male",71,"Yes","Yes",0,92397
"8338-QIUNR","Male",23,"No","Yes",0,93304
"8344-WFMFH","Male",34,"No","No",2,90008
"8345-MVDYC","Female",57,"No","No",0,90248
"8347-GDTMP","Female",25,"No","Yes",0,95366
"8348-HFYIV","Male",21,"No","No",0,94601
"8348-JLBUG","Male",77,"Yes","Yes",0,95960
"8350-NYMVI","Female",35,"No","No",0,95973
"8356-WUAOJ","Female",25,"No","Yes",0,91205
"8357-EQXFO","Female",46,"No","No",0,94587
"8361-LBRDI","Female",31,"No","No",0,94574
"8361-LTMKD","Male",75,"Yes","Yes",0,92028
"8364-TRMMK","Female",51,"No","No",0,95132
"8372-JUXUI","Male",32,"No","No",0,92410
"8374-UULRV","Male",22,"No","No",0,93921
"8374-XGEJJ","Male",68,"Yes","Yes",0,92590
"8375-DKEBR","Female",72,"Yes","No",0,90254
"8375-KVTHK","Male",43,"No","Yes",0,95437
"8378-LKJAF","Male",34,"No","Yes",1,92704
"8380-MQINP","Female",62,"No","Yes",1,90035
"8380-PEFPE","Male",60,"No","No",0,90704
"8382-SHQEH","Female",58,"No","Yes",0,91739
"8383-SGHJU","Female",41,"No","No",0,92352
"8384-FZBJK","Female",37,"No","Yes",3,94404
"8387-MOJJT","Female",53,"No","Yes",0,96068
"8387-UGUSU","Female",57,"No","Yes",1,92614
"8388-DMKAE","Female",41,"No","No",0,90016
"8388-FYNPZ","Male",26,"No","No",0,94523
"8390-FESFV","Female",60,"No","No",0,95472
"8393-DLHGA","Male",55,"No","No",0,95968
"8393-JMVMB","Male",34,"No","No",0,91360
"8395-ETZKQ","Male",73,"Yes","Yes",1,95841
"8397-MVTAZ","Male",22,"No","Yes",0,92587
"8398-TBIYD","Female",45,"No","No",0,94552
"8399-YNDCH","Male",80,"Yes","No",0,95310
"8400-WZICQ","Female",49,"No","Yes",2,90813
"8401-EMUWF","Male",64,"No","Yes",1,90723
"8402-EIVQS","Male",40,"No","Yes",0,93222
"8402-OOOHJ","Female",53,"No","No",0,90620
"8404-FYDIB","Male",19,"No","No",0,90012
"8404-GFGCZ","Male",49,"No","Yes",0,96062
"8404-VIOMB","Female",52,"No","No",0,96051
"8404-VLQFB","Female",21,"No","Yes",1,93207
"8405-IGQFX","Female",41,"No","No",0,93517
"8406-LNMHF","Male",75,"Yes","Yes",0,92592
"8409-WQJUX","Female",37,"No","No",0,95521
"8410-BGQXN","Male",26,"No","No",0,95222
"8413-VONUO","Male",34,"No","No",0,95950
"8413-YNHNV","Male",42,"No","No",0,94603
"8414-MYSHR","Male",79,"Yes","No",0,91007
"8414-OOEEL","Male",48,"No","No",2,94606
"8417-FMLZI","Male",47,"No","Yes",0,95060
"8417-GSODA","Male",37,"No","Yes",3,91737
"8421-WZOOW","Female",75,"Yes","Yes",1,94571
"8429-XIBUM","Male",44,"No","No",0,94618
"8430-TWCBX","Female",62,"No","Yes",0,94947
"8433-WPJTV","Female",76,"Yes","Yes",3,95231
"8433-WXGNA","Male",55,"No","No",0,93906
"8434-PNQZX","Female",56,"No","No",0,90292
"8434-VGEQQ","Male",24,"No","Yes",0,93434
"8436-BJUMM","Male",62,"No","Yes",0,94706
"8439-LTUGF","Male",51,"No","No",0,92630
"8441-SHIPE","Female",53,"No","No",0,91204
"8443-WVPSS","Male",58,"No","Yes",0,95632
"8443-ZRDBZ","Male",62,"No","No",0,92336
"8444-WRIDW","Female",72,"Yes","No",0,91362
"8445-DNBAE","Male",24,"No","No",3,95814
"8450-JOVAH","Male",62,"No","Yes",3,91301
"8450-LUGUK","Female",40,"No","Yes",1,92103
"8450-UYIBU","Female",77,"Yes","No",0,93703
"8454-AATJP","Female",41,"No","No",0,94607
"8455-HIRAQ","Female",56,"No","No",0,95608
"8456-QDAVC","Male",57,"No","No",0,92283
"8457-XIGKN","Male",46,"No","No",0,92860
"8461-EFQYM","Female",36,"No","No",0,95119
"8464-EETCQ","Male",45,"No","No",0,93905
"8465-SBRXP","Male",32,"No","Yes",2,91706
"8466-PZBLH","Male",32,"No","Yes",3,91916
"8467-WYNSR","Male",62,"No","No",0,94517
"8468-EHYJA","Female",32,"No","Yes",0,92266
"8468-FZTOE","Female",61,"No","Yes",3,92126
"8469-SNFFH","Male",40,"No","Yes",0,90731
"8473-VUVJN","Male",80,"Yes","No",0,92590
"8474-UMLNT","Female",36,"No","No",0,93710
"8480-PPONV","Male",56,"No","Yes",3,95446
"8481-YYXWG","Female",30,"No","No",0,93628
"8485-GJCDN","Female",71,"Yes","No",0,92109
"8486-AYEQH","Female",30,"No","No",0,91931
"8490-BXHEO","Male",67,"Yes","No",0,92356
"8495-LJDFO","Female",76,"Yes","No",0,92688
"8495-PRWFH","Female",66,"Yes","No",0,95386
"8496-DMZUK","Male",62,"No","No",0,95372
"8496-EJAUI","Male",47,"No","No",0,91042
"8498-XXGWA","Female",63,"No","Yes",0,90265
"8499-BRXTD","Male",28,"No","No",0,93238
"8510-AWCXC","Female",69,"Yes","No",0,94945
"8510-BBWMU","Female",40,"No","No",0,95979
"8510-TMWYB","Female",61,"No","Yes",3,95814
"8512-WIWYV","Male",20,"No","No",0,95646
"8513-OLYGY","Male",50,"No","Yes",0,95540
"8514-VZHEB","Male",35,"No","Yes",2,94535
"8515-OCTJS","Female",61,"No","No",0,93245
"8519-IMDHU","Male",74,"Yes","Yes",0,95511
"8519-QJGJD","Female",42,"No","No",0,95984
"8532-UEFWH","Male",61,"No","Yes",2,92649
"8535-SFUTN","Male",21,"No","No",0,92555
"8540-ZQGEA","Female",58,"No","Yes",0,90293
"8541-QVFKM","Female",22,"No","No",0,90807
"8543-MSDMF","Male",36,"No","No",0,92236
"8544-GOQSH","Female",51,"No","No",0,91331
"8544-JNBOX","Male",31,"No","No",0,95736
"8547-NSBBO","Male",62,"No","No",0,90731
"8548-AWOFC","Male",21,"No","Yes",0,92647
"8550-XSXUQ","Male",41,"No","Yes",0,96022
"8552-OBVRU","Female",79,"Yes","Yes",3,93235
"8559-CIZFV","Male",34,"No","Yes",0,95412
"8559-WNQZS","Male",37,"No","No",0,95301
"8561-NMTBD","Female",20,"No","Yes",3,90260
"8562-GHPPI","Female",50,"No","No",0,94577
"8563-IIOXK","Male",24,"No","Yes",0,91010
"8563-OYMQY","Male",49,"No","No",0,91722
"8564-LDKFL","Male",37,"No","Yes",0,96010
"8565-CLBZW","Male",23,"No","No",0,92117
"8565-HBFNN","Male",51,"No","Yes",0,94024
"8565-WUXZU","Male",77,"Yes","Yes",0,96092
"8566-YPRGL","Female",57,"No","No",0,90806
"8570-KLJYJ","Female",40,"No","No",0,93420
"8571-ZCMCX","Female",37,"No","Yes",2,93706
"8573-CGOCC","Male",48,"No","No",0,95215
"8573-JGCZW","Male",27,"No","No",0,92549
"8577-QSOCG","Female",54,"No","Yes",1,94703
"8580-AECUZ","Male",65,"Yes","No",0,92130
"8580-QVLOC","Female",78,"Yes","Yes",0,95348
"8582-KRHPJ","Male",51,"No","No",0,94556
"8584-KMVXD","Female",64,"No","No",0,94515
"8587-XYZSF","Male",60,"No","No",0,90706
"8590-OHDIW","Female",52,"No","Yes",3,92843
"8590-YFFQO","Male",24,"No","Yes",0,95037
"8591-NXRCV","Female",47,"No","No",0,90265
"8591-TKMZH","Male",40,"No","Yes",3,91711
"8592-PLTMQ","Female",53,"No","No",0,92335
"8593-WHYHV","Male",46,"No","No",0,90047
"8595-SIZNC","Female",69,"Yes","Yes",0,90026
"8597-CTXVJ","Male",31,"No","No",1,95450
"8597-CWYHH","Male",50,"No","No",0,90502
"8601-QACRS","Female",54,"No","No",0,92028
"8603-IJWDN","Male",41,"No","No",0,94564
"8605-ITULD","Female",21,"No","No",0,95934
"8606-CIQUL","Male",77,"Yes","Yes",1,92591
"8606-OEGQZ","Female",45,"No","No",2,95320
"8608-OZTLB","Male",59,"No","Yes",3,95703
"8610-WFCJF","Female",53,"No","Yes",0,94303
"8610-ZIKJJ","Female",57,"No","Yes",2,91042
"8612-GXIDD","Male",55,"No","Yes",3,92404
"8614-VGMMV","Female",33,"No","No",0,92503
"8617-ENBDS","Male",29,"No","No",0,92342
"8619-IJNDK","Female",64,"No","Yes",0,92703
"8620-RJPZN","Female",27,"No","No",0,94022
"8621-MNIHH","Female",75,"Yes","Yes",0,95653
"8622-ZLFKO","Female",56,"No","Yes",0,93710
"8623-TMRBY","Male",80,"Yes","Yes",0,91915
"8623-ULFNQ","Female",79,"Yes","No",0,90703
"8624-GIOUT","Female",40,"No","No",0,92273
"8625-AZYZY","Male",51,"No","Yes",0,92539
"8626-PTQGE","Male",62,"No","No",0,92026
"8626-XHBIE","Male",48,"No","No",3,93656
"8627-EHGIP","Male",38,"No","No",0,95838
"8627-ZYGSZ","Male",32,"No","Yes",0,90220
"8628-MFKAX","Female",79,"Yes","Yes",0,94806
"8630-FJLIB","Female",35,"No","No",0,95130
"8630-QSGXK","Male",39,"No","Yes",0,92372
"8631-NBHFZ","Male",71,"Yes","Yes",0,92382
"8631-WUXGY","Female",26,"No","No",2,95954
"8631-XVRZL","Male",40,"No","No",0,95720
"8634-CILSZ","Male",52,"No","No",0,92109
"8634-MPHTR","Male",68,"Yes","Yes",0,95941
"8637-XJIVR","Female",34,"No","No",3,90292
"8639-NHQEI","Female",26,"No","Yes",3,96086
"8640-SDGKB","Male",39,"No","No",0,90066
"8642-GVWRF","Female",25,"No","Yes",0,95010
"8644-XLFBW","Male",65,"Yes","No",0,92532
"8644-XYTSV","Male",37,"No","Yes",0,95303
"8645-KOMJQ","Male",20,"No","Yes",2,93647
"8645-KWHJO","Male",47,"No","No",0,91776
"8646-JCOMS","Female",43,"No","Yes",0,90270
"8647-SDTWQ","Male",59,"No","Yes",2,95639
"8648-PFRMP","Female",71,"Yes","No",0,95536
"8650-RHRKE","Male",27,"No","No",0,95361
"8651-ENBZX","Female",68,"Yes","No",0,95636
"8652-YHIYU","Female",30,"No","No",3,95125
"8654-DHAOW","Female",47,"No","No",0,95225
"8659-HDIYE","Female",68,"Yes","No",0,90067
"8659-IOOPU","Female",25,"No","Yes",2,95039
"8660-BUETV","Female",37,"No","No",0,92501
"8661-BOYNW","Female",38,"No","Yes",0,93667
"8663-UPDGF","Female",54,"No","No",0,90605
"8665-UTDHZ","Male",27,"No","Yes",0,90029
"8668-KNZTI","Male",42,"No","No",0,95834
"8670-ERCJH","Male",33,"No","No",0,94028
"8670-MEFCP","Female",23,"No","Yes",2,93668
"8671-KKKOS","Female",50,"No","Yes",0,95360
"8672-OAUPW","Male",48,"No","No",0,92883
"8676-OOQEJ","Male",52,"No","No",0,92304
"8676-TRMJS","Male",27,"No","No",0,90504
"8677-HDZEE","Female",42,"No","No",0,92561
"8679-JOEVF","Female",75,"Yes","No",0,95838
"8679-LZBMD","Male",30,"No","Yes",0,93643
"8680-CGLTP","Male",35,"No","No",0,94946
"8681-ICONS","Male",20,"No","Yes",1,95822
"8685-WHQPW","Female",79,"Yes","No",0,92110
"8687-BAFGU","Male",34,"No","No",0,93612
"8690-UPCZI","Male",26,"No","Yes",2,90004
"8690-ZVLCL","Female",49,"No","Yes",1,90038
"8695-ARGXZ","Male",66,"Yes","Yes",0,93722
