"customer_id","status","churn_label","churn_category","churn_reason"
"8285-ABVLB","Stayed","No","",""
"8286-AFUYI","Joined","No","",""
"8290-YWKHZ","Churned","Yes","Competitor","Competitor made better offer"
"8292-FRFZQ","Stayed","No","",""
"8292-ITGYJ","Stayed","No","",""
"8292-TYSPY","Churned","Yes","Competitor","Competitor offered more data"
"8294-UIMBA","Stayed","No","",""
"8295-FHIVV","Stayed","No","",""
"8295-KMENE","Stayed","No","",""
"8305-VHZBZ","Churned","Yes","Price","Long distance charges"
"8309-IEYJD","Joined","No","",""
"8309-PPCED","Stayed","No","",""
"8311-UEUAB","Stayed","No","",""
"8313-AFGBW","Stayed","No","",""
"8313-KTIHG","Stayed","No","",""
"8313-NDOIA","Stayed","No","",""
"8314-DPQHL","Stayed","No","",""
"8314-HTWVE","Stayed","No","",""
"8316-BBQAY","Stayed","No","",""
"8317-BVKSO","Stayed","No","",""
"8318-LCNBW","Stayed","No","",""
"8319-QBEHW","Stayed","No","",""
"8325-QRPZR","Stayed","No","",""
"8327-LZKAS","Churned","Yes","Dissatisfaction","Service dissatisfaction"
"8327-WKMIE","Stayed","No","",""
"8328-SKJNO","Stayed","No","",""
"8329-GWVPJ","Stayed","No","",""
"8329-IBCTI","Churned","Yes","Competitor","Competitor made better offer"
"8329-UTMVM","Stayed","No","",""
"8331-ZXFOE","Stayed","No","",""
"8332-OSJDW","Stayed","No","",""
"8336-TAVKX","Stayed","No","",""
"8337-MSSXB","Churned","Yes","Attitude","Attitude of service provider"
"8337-UPOAQ","Churned","Yes","Competitor","Competitor made better offer"
"8338-QIUNR","Stayed","No","",""
"8344-WFMFH","Stayed","No","",""
"8345-MVDYC","Stayed","No","",""
"8347-GDTMP","Stayed","No","",""
"8348-HFYIV","Churned","Yes","Dissatisfaction","Limited range of services"
"8348-JLBUG","Stayed","No","",""
"8350-NYMVI","Stayed","No","",""
"8356-WUAOJ","Joined","No","",""
"8357-EQXFO","Churned","Yes","Competitor","Competitor made better offer"
"8361-LBRDI","Stayed","No","",""
"8361-LTMKD","Churned","Yes","Competitor","Competitor made better offer"
"8364-TRMMK","Churned","Yes","Dissatisfaction","Lack of self-service on Website"
"8372-JUXUI","Churned","Yes","Competitor","Competitor had better devices"
"8374-UULRV","Stayed","No","",""
"8374-XGEJJ","Churned","Yes","Dissatisfaction","Product dissatisfaction"
"8375-DKEBR","Churned","Yes","Competitor","Competitor had better devices"
"8375-KVTHK","Stayed","No","",""
"8378-LKJAF","Stayed","No","",""
"8380-MQINP","Stayed","No","",""
"8380-PEFPE","Churned","Yes","Competitor","Competitor had better devices"
"8382-SHQEH","Churned","Yes","Price","Long distance charges"
"8383-SGHJU","Stayed","No","",""
"8384-FZBJK","Stayed","No","",""
"8387-MOJJT","Churned","Yes","Competitor","Competitor made better offer"
"8387-UGUSU","Stayed","No","",""
"8388-DMKAE","Stayed","No","",""
"8388-FYNPZ","Stayed","No","",""
"8390-FESFV","Stayed","No","",""
"8393-DLHGA","Churned","Yes","Competitor","Competitor offered more data"
"8393-JMVMB","Joined","No","",""
"8395-ETZKQ","Stayed","No","",""
"8397-MVTAZ","Churned","Yes","Other","Poor expertise of online support"
"8398-TBIYD","Stayed","No","",""
"8399-YNDCH","Churned","Yes","Competitor","Competitor had better devices"
"8400-WZICQ","Stayed","No","",""
"8401-EMUWF","Stayed","No","",""
"8402-EIVQS","Stayed","No","",""
"8402-OOOHJ","Stayed","No","",""
"8404-FYDIB","Stayed","No","",""
"8404-GFGCZ","Stayed","No","",""
"8404-VIOMB","Stayed","No","",""
"8404-VLQFB","Stayed","No","",""
"8405-IGQFX","Stayed","No","",""
"8406-LNMHF","Stayed","No","",""
"8409-WQJUX","Stayed","No","",""
"8410-BGQXN","Stayed","No","",""
"8413-VONUO","Churned","Yes","Dissatisfaction","Limited range of services"
"8413-YNHNV","Stayed","No","",""
"8414-MYSHR","Churned","Yes","Dissatisfaction","Network reliability"
"8414-OOEEL","Stayed","No","",""
"8417-FMLZI","Churned","Yes","Dissatisfaction","Product dissatisfaction"
"8417-GSODA","Stayed","No","",""
"8421-WZOOW","Stayed","No","",""
"8429-XIBUM","Churned","Yes","Price","Extra data charges"
"8430-TWCBX","Stayed","No","",""
"8433-WPJTV","Stayed","No","",""
"8433-WXGNA","Churned","Yes","Other","Don't know"
"8434-PNQZX","Stayed","No","",""
"8434-VGEQQ","Stayed","No","",""
"8436-BJUMM","Churned","Yes","Competitor","Competitor offered higher download speeds"
"8439-LTUGF","Stayed","No","",""
"8441-SHIPE","Stayed","No","",""
"8443-WVPSS","Churned","Yes","Dissatisfaction","Service dissatisfaction"
"8443-ZRDBZ","Churned","Yes","Price","Long distance charges"
"8444-WRIDW","Churned","Yes","Attitude","Attitude of support person"
"8445-DNBAE","Joined","No","",""
"8450-JOVAH","Churned","Yes","Competitor","Competitor offered higher download speeds"
"8450-LUGUK","Stayed","No","",""
"8450-UYIBU","Stayed","No","",""
"8454-AATJP","Stayed","No","",""
"8455-HIRAQ","Stayed","No","",""
"8456-QDAVC","Stayed","No","",""
"8457-XIGKN","Stayed","No","",""
"8461-EFQYM","Stayed","No","",""
"8464-EETCQ","Stayed","No","",""
"8465-SBRXP","Stayed","No","",""
"8466-PZBLH","Stayed","No","",""
"8467-WYNSR","Stayed","No","",""
"8468-EHYJA","Stayed","No","",""
"8468-FZTOE","Stayed","No","",""
"8469-SNFFH","Stayed","No","",""
"8473-VUVJN","Churned","Yes","Attitude","Attitude of service provider"
"8474-UMLNT","Stayed","No","",""
"8480-PPONV","Stayed","No","",""
"8481-YYXWG","Churned","Yes","Dissatisfaction","Network reliability"
"8485-GJCDN","Churned","Yes","Competitor","Competitor made better offer"
"8486-AYEQH","Stayed","No","",""
"8490-BXHEO","Stayed","No","",""
"8495-LJDFO","Stayed","No","",""
"8495-PRWFH","Stayed","No","",""
"8496-DMZUK","Stayed","No","",""
"8496-EJAUI","Churned","Yes","Attitude","Attitude of support person"
"8498-XXGWA","Stayed","No","",""
"8499-BRXTD","Stayed","No","",""
"8510-AWCXC","Churned","Yes","Attitude","Attitude of support person"
"8510-BBWMU","Stayed","No","",""
"8510-TMWYB","Stayed","No","",""
"8512-WIWYV","Stayed","No","",""
"8513-OLYGY","Stayed","No","",""
"8514-VZHEB","Stayed","No","",""
"8515-OCTJS","Churned","Yes","Competitor","Competitor made better offer"
"8519-IMDHU","Churned","Yes","Competitor","Competitor had better devices"
"8519-QJGJD","Churned","Yes","Attitude","Attitude of service provider"
"8532-UEFWH","Stayed","No","",""
"8535-SFUTN","Stayed","No","",""
"8540-ZQGEA","Stayed","No","",""
"8541-QVFKM","Stayed","No","",""
"8543-MSDMF","Joined","No","",""
"8544-GOQSH","Stayed","No","",""
"8544-JNBOX","Stayed","No","",""
"8547-NSBBO","Stayed","No","",""
"8548-AWOFC","Stayed","No","",""
"8550-XSXUQ","Stayed","No","",""
"8552-OBVRU","Stayed","No","",""
"8559-CIZFV","Churned","Yes","Other","Don't know"
"8559-WNQZS","Joined","No","",""
"8561-NMTBD","Stayed","No","",""
"8562-GHPPI","Joined","No","",""
"8563-IIOXK","Churned","Yes","Competitor","Competitor offered higher download speeds"
"8563-OYMQY","Stayed","No","",""
"8564-LDKFL","Stayed","No","",""
"8565-CLBZW","Churned","Yes","Competitor","Competitor made better offer"
"8565-HBFNN","Stayed","No","",""
"8565-WUXZU","Stayed","No","",""
"8566-YPRGL","Joined","No","",""
"8570-KLJYJ","Stayed","No","",""
"8571-ZCMCX","Stayed","No","",""
"8573-CGOCC","Stayed","No","",""
"8573-JGCZW","Stayed","No","",""
"8577-QSOCG","Stayed","No","",""
"8580-AECUZ","Churned","Yes","Competitor","Competitor made better offer"
"8580-QVLOC","Churned","Yes","Competitor","Competitor made better offer"
"8582-KRHPJ","Stayed","No","",""
"8584-KMVXD","Stayed","No","",""
"8587-XYZSF","Stayed","No","",""
"8590-OHDIW","Stayed","No","",""
"8590-YFFQO","Stayed","No","",""
"8591-NXRCV","Stayed","No","",""
"8591-TKMZH","Stayed","No","",""
"8592-PLTMQ","Stayed","No","",""
"8593-WHYHV","Churned","Yes","Other","Don't know"
"8595-SIZNC","Stayed","No","",""
"8597-CTXVJ","Stayed","No","",""
"8597-CWYHH","Stayed","No","",""
"8601-QACRS","Churned","Yes","Competitor","Competitor made better offer"
"8603-IJWDN","Churned","Yes","Competitor","Competitor offered higher download speeds"
"8605-ITULD","Joined","No","",""
"8606-CIQUL","Stayed","No","",""
"8606-OEGQZ","Stayed","No","",""
"8608-OZTLB","Stayed","No","",""
"8610-WFCJF","Churned","Yes","Competitor","Competitor offered higher download speeds"
"8610-ZIKJJ","Joined","No","",""
"8612-GXIDD","Stayed","No","",""
"8614-VGMMV","Churned","Yes","Competitor","Competitor had better devices"
"8617-ENBDS","Joined","No","",""
"8619-IJNDK","Stayed","No","",""
"8620-RJPZN","Joined","No","",""
"8621-MNIHH","Churned","Yes","Competitor","Competitor had better devices"
"8622-ZLFKO","Stayed","No","",""
"8623-TMRBY","Churned","Yes","Competitor","Competitor offered more data"
"8623-ULFNQ","Stayed","No","",""
"8624-GIOUT","Churned","Yes","Other","Don't know"
"8625-AZYZY","Churned","Yes","Competitor","Competitor made better offer"
"8626-PTQGE","Stayed","No","",""
"8626-XHBIE","Stayed","No","",""
"8627-EHGIP","Churned","Yes","Competitor","Competitor offered more data"
"8627-ZYGSZ","Stayed","No","",""
"8628-MFKAX","Stayed","No","",""
"8630-FJLIB","Stayed","No","",""
"8630-QSGXK","Stayed","No","",""
"8631-NBHFZ","Churned","Yes","Competitor","Competitor offered higher download speeds"
"8631-WUXGY","Stayed","No","",""
"8631-XVRZL","Stayed","No","",""
"8634-CILSZ","Churned","Yes","Competitor","Competitor made better offer"
"8634-MPHTR","Churned","Yes","Attitude","Attitude of support person"
"8637-XJIVR","Churned","Yes","Attitude","Attitude of support person"
"8639-NHQEI","Stayed","No","",""
"8640-SDGKB","Churned","Yes","Attitude","Attitude of support person"
"8642-GVWRF","Churned","Yes","Competitor","Competitor had better devices"
"8644-XLFBW","Churned","Yes","Competitor","Competitor offered more data"
"8644-XYTSV","Stayed","No","",""
"8645-KOMJQ","Stayed","No","",""
"8645-KWHJO","Stayed","No","",""
"8646-JCOMS","Stayed","No","",""
"8647-SDTWQ","Stayed","No","",""
"8648-PFRMP","Stayed","No","",""
"8650-RHRKE","Churned","Yes","Dissatisfaction","Limited range of services"
"8651-ENBZX","Churned","Yes","Price","Long distance charges"
"8652-YHIYU","Stayed","No","",""
"8654-DHAOW","Joined","No","",""
"8659-HDIYE","Stayed","No","",""
"8659-IOOPU","Stayed","No","",""
"8660-BUETV","Joined","No","",""
"8661-BOYNW","Stayed","No","",""
"8663-UPDGF","Stayed","No","",""
"8665-UTDHZ","Churned","Yes","Competitor","Competitor had better devices"
"8668-KNZTI","Stayed","No","",""
"8670-ERCJH","Stayed","No","",""
"8670-MEFCP","Stayed","No","",""
"8671-KKKOS","Stayed","No","",""
"8672-OAUPW","Stayed","No","",""
"8676-OOQEJ","Stayed","No","",""
"8676-TRMJS","Churned","Yes","Dissatisfaction","Limited range of services"
"8677-HDZEE","Stayed","No","",""
"8679-JOEVF","Churned","Yes","Price","Price too high"
"8679-LZBMD","Stayed","No","",""
"8680-CGLTP","Stayed","No","",""
"8681-ICONS","Stayed","No","",""
"8685-WHQPW","Churned","Yes","Competitor","Competitor had better devices"
"8687-BAFGU","Joined","No","",""
"8690-UPCZI","Stayed","No","",""
"8690-ZVLCL","Stayed","No","",""
"8695-ARGXZ","Stayed","No","",""
"8695-WDYEA","Joined","No","",""
"8696-JKZNU","Churned","Yes","Other","Don't know"
"8699-ASUFO","Churned","Yes","Attitude","Attitude of service provider"
"8701-DGLVH","Stayed","No","",""
"8705-DWKTI","Stayed","No","",""
"8705-WZCYL","Joined","No","",""
"8706-HRADD","Stayed","No","",""
"8707-HOEDG","Stayed","No","",""
"8707-RMEZH","Stayed","No","",""
"8708-XPXHZ","Churned","Yes","Competitor","Competitor had better devices"
"8709-KRDVL","Stayed","No","",""
"8710-YGLWG","Joined","No","",""
"8711-LOBKY","Stayed","No","",""
"8713-IGZSO","Joined","No","",""
"8714-CTZJW","Stayed","No","",""
"8714-EUHJO","Churned","Yes","Dissatisfaction","Poor expertise of online support"
"8715-KKTFG","Stayed","No","",""
"8717-VCTXJ","Stayed","No","",""
"8718-PTMEZ","Churned","Yes","Other","Don't know"
"8720-RQSBJ","Joined","No","",""
"8722-NGNBH","Churned","Yes","Competitor","Competitor had better devices"
"8722-PRFDV","Stayed","No","",""
"8725-JEDFD","Stayed","No","",""
"8727-JQFHV","Stayed","No","",""
"8727-XDPUD","Stayed","No","",""
"8728-SKJLR","Stayed","No","",""
"8731-WBBMB","Stayed","No","",""
"8734-DKSTZ","Stayed","No","",""
"8734-FNWVH","Stayed","No","",""
"8735-DCXNF","Stayed","No","",""
"8735-IJJEG","Stayed","No","",""
"8735-NBLWT","Stayed","No","",""
"8735-SDUFN","Stayed","No","",""
"8738-JOKAR","Stayed","No","",""
"8739-QOTTN","Joined","No","",""
"8739-WWKDU","Churned","Yes","Competitor","Competitor had better devices"
"8739-XNIKG","Stayed","No","",""
"8740-CRYFY","Churned","Yes","Competitor","Competitor offered higher download speeds"
"8740-XLHDR","Churned","Yes","Dissatisfaction","Network reliability"
"8741-LQOBK","Stayed","No","",""
"8745-PVESG","Stayed","No","",""
"8746-BFOAJ","Stayed","No","",""
"8746-OQQRW","Stayed","No","",""
"8747-UDCOI","Stayed","No","",""
"8748-HFWBO","Stayed","No","",""
"8749-CLJXC","Joined","No","",""
"8749-JMNKX","Churned","Yes","Dissatisfaction","Limited range of services"
"8749-TZYEC","Stayed","No","",""
"8750-QWZAJ","Stayed","No","",""
"8751-EDEKA","Stayed","No","",""
"8752-GHJFU","Stayed","No","",""
"8752-IMQOS","Stayed","No","",""
"8752-STIVR","Churned","Yes","Dissatisfaction","Limited range of services"
"8755-IWJHN","Stayed","No","",""
"8755-OGKNA","Stayed","No","",""
"8756-RDDLT","Stayed","No","",""
"8757-TFHHJ","Joined","No","",""
"8760-ZRHKE","Stayed","No","",""
"8761-NSOBC","Churned","Yes","Dissatisfaction","Network reliability"
"8763-KIAFH","Stayed","No","",""
"8766-PAFNE","Stayed","No","",""
"8769-KKTPH","Stayed","No","",""
"8773-HHUOZ","Churned","Yes","Competitor","Competitor offered higher download speeds"
"8774-GSBUN","Stayed","No","",""
"8775-CEBBJ","Churned","Yes","Competitor","Competitor offered higher download speeds"
"8775-ERLNB","Joined","No","",""
"8775-LHDJH","Churned","Yes","Other","Don't know"
"8777-MBMTS","Stayed","No","",""
"8777-PVYGU","Stayed","No","",""
"8778-LMWTJ","Stayed","No","",""
"8779-QRDMV","Churned","Yes","Competitor","Competitor offered more data"
"8779-YIQQA","Stayed","No","",""
"8780-IHCRN","Stayed","No","",""
"8780-IXSTS","Churned","Yes","Competitor","Competitor made better offer"
"8780-RSYYU","Stayed","No","",""
"8780-YRMTT","Stayed","No","",""
"8782-LKFPK","Stayed","No","",""
"8782-NUUOL","Stayed","No","",""
"8784-CGILN","Churned","Yes","Dissatisfaction","Product dissatisfaction"
"8785-CJSHH","Stayed","No","",""
"8785-EPNCG","Churned","Yes","Competitor","Competitor made better offer"
"8788-DOXSU","Stayed","No","",""
"8791-GFXLZ","Stayed","No","",""
"8792-AOROI","Stayed","No","",""
"8799-OXZMD","Stayed","No","",""
"8800-JOOCF","Stayed","No","",""
"8800-ZKRFW","Stayed","No","",""
"8802-UNOJF","Churned","Yes","Competitor","Competitor had better devices"
"8805-JNRAZ","Joined","No","",""
"8806-EAGWC","Churned","Yes","Dissatisfaction","Network reliability"
"8807-ARQET","Stayed","No","",""
"8807-OPMBM","Stayed","No","",""
"8808-ELEHO","Churned","Yes","Price","Price too high"
"8809-RIHDD","Churned","Yes","Price","Lack of affordable download/upload speed"
"8809-XKHMD","Stayed","No","",""
"8812-ZRHFP","Stayed","No","",""
"8815-LMFLX","Stayed","No","",""
"8816-VXNZD","Churned","Yes","Dissatisfaction","Lack of self-service on Website"
"8818-DOPVL","Stayed","No","",""
"8818-XYFCQ","Churned","Yes","Competitor","Competitor made better offer"
"8819-IMISP","Stayed","No","",""
"8819-WFGGJ","Stayed","No","",""
"8819-ZBYNA","Stayed","No","",""
"8821-KVZKQ","Stayed","No","",""
"8821-XNHVZ","Churned","Yes","Competitor","Competitor made better offer"
"8822-KNBHV","Stayed","No","",""
"8823-RLPWL","Stayed","No","",""
"8824-RWFXJ","Churned","Yes","Competitor","Competitor had better devices"
"8835-VSDSE","Churned","Yes","Competitor","Competitor made better offer"
"8837-VVWLQ","Churned","","Other","Moved"
"8838-GPHZP","Stayed","No","",""
"8840-DQLGN","Churned","Yes","Attitude","Attitude of support person"
"8844-TONUD","Churned","Yes","Competitor","Competitor had better devices"
"8845-LWKGE","Stayed","No","",""
"8847-GEOOQ","Stayed","No","",""
"8849-AYPTR","Stayed","No","",""
"8849-GYOKR","Churned","Yes","Dissatisfaction","Product dissatisfaction"
"8849-PRIQJ","Stayed","No","",""
"8851-RAGOV","Stayed","No","",""
"8853-TZDGH","Stayed","No","",""
"8854-CCVSQ","Churned","Yes","Competitor","Competitor offered more data"
"8857-CUPFQ","Stayed","No","",""
"8859-AXJZP","Stayed","No","",""
"8859-DZTGQ","Stayed","No","",""
"8859-YSTWS","Stayed","No","",""
"8861-HGGKB","Churned","Yes","Competitor","Competitor made better offer"
"8865-TNMNX","Stayed","No","",""
"8868-GAGIO","Stayed","No","",""
"8868-WOZGU","Churned","Yes","Dissatisfaction","Service dissatisfaction"
"8869-LIHMK","Stayed","No","",""
"8869-TORSS","Churned","Yes","Dissatisfaction","Poor expertise of phone support"
"8871-JLMHM","Stayed","No","",""
"8873-GLDMH","Stayed","No","",""
"8873-TMKGR","Stayed","No","",""
"8874-EJNSR","Stayed","No","",""
"8875-AKBYH","Stayed","No","",""
"8878-HMWBV","Churned","Yes","Competitor","Competitor had better devices"
"8878-RYUKI","Stayed","No","",""
"8879-XUAHX","Stayed","No","",""
"8879-ZKJOF","Stayed","No","",""
"8882-TLVRW","Stayed","No","",""
"8883-ANODQ","Stayed","No","",""
"8883-GRDWQ","Stayed","No","",""
"8884-ADFVN","Churned","Yes","Other","Don't know"
"8884-FEEWR","Stayed","No","",""
"8884-MRNSU","Stayed","No","",""
"8885-QSQBX","Joined","No","",""
"8887-IPQNC","Stayed","No","",""
"8894-JVDCV","Stayed","No","",""
"8896-BQTTI","Joined","No","",""
"8896-RAZCR","Stayed","No","",""
"8898-KASCD","Stayed","No","",""
"8901-HJXTF","Churned","Yes","Competitor","Competitor made better offer"
"8901-UPRHR","Stayed","No","",""
"8902-ZEOVF","Stayed","No","",""
"8903-WMRNW","Stayed","No","",""
"8903-XEBGX","Joined","No","",""
"8904-OPDCK","Stayed","No","",""
"8905-IAZPF","Stayed","No","",""
"8908-NMQTX","Stayed","No","",""
"8908-SLFCJ","Stayed","No","",""
"8909-BOLNL","Joined","No","",""
"8910-ICHIU","Stayed","No","",""
"8910-LEDAG","Stayed","No","",""
"8914-RBTSB","Churned","Yes","Other","Don't know"
"8915-NNTRC","Stayed","No","",""
"8917-FAEMR","Stayed","No","",""
"8917-SZTTJ","Stayed","No","",""
"8919-FYFQZ","Churned","Yes","Competitor","Competitor had better devices"
"8920-NAVAY","Stayed","No","",""
"8922-LIEGH","Churned","Yes","Dissatisfaction","Poor expertise of online support"
"8922-NPKBJ","Stayed","No","",""
"8929-KSWIH","Stayed","No","",""
"8930-XOTDP","Stayed","No","",""
"8931-GJJIQ","Churned","Yes","Attitude","Attitude of support person"
"8932-CZHRQ","Stayed","No","",""
"8937-RDTHP","Churned","Yes","Dissatisfaction","Poor expertise of phone support"
"8938-UMKPI","Churned","Yes","Competitor","Competitor had better devices"
"8942-DBMHZ","Stayed","No","",""
"8943-URTMR","Churned","Yes","Price","Lack of affordable download/upload speed"
"8944-AILEF","Stayed","No","",""
"8945-GRKHX","Churned","Yes","Competitor","Competitor had better devices"
"8945-MUQUF","Churned","Yes","Competitor","Competitor made better offer"
"8946-BFWSG","Stayed","No","",""
"8947-YRTDV","Stayed","No","",""
"8949-JTMAY","Churned","Yes","Competitor","Competitor had better devices"
"8950-MTZNV","Joined","No","",""
"8952-WCVCD","Stayed","No","",""
"8957-THMOA","Stayed","No","",""
"8958-JPTRR","Stayed","No","",""
"8961-QDZZJ","Stayed","No","",""
"8963-JLGJT","Joined","No","",""
"8963-MQVYN","Stayed","No","",""
"8966-KZXXA","Stayed","No","",""
"8966-OIQHG","Stayed","No","",""
"8966-SNIZF","Stayed","No","",""
"8967-SZQAS","Stayed","No","",""
"8969-PRHFK","Stayed","No","",""
"8970-ANWXO","Stayed","No","",""
"8972-HJWNV","Churned","Yes","Competitor","Competitor made better offer"
"8974-OVACP","Joined","No","",""
"8975-SKGRX","Stayed","No","",""
"8976-OQHGT","Churned","Yes","Dissatisfaction","Lack of self-service on Website"
"8979-CAMGB","Stayed","No","",""
"8980-WQFWL","Stayed","No","",""
"8981-FJGLA","Stayed","No","",""
"8982-NHAVY","Stayed","No","",""
