"account_id","avg_long_distance_fee_monthly","total_long_distance_fee","avg_gb_download_monthly","stream_tv","stream_movie","stream_music","total_monthly_fee","total_charges_quarter","total_refunds"
"WOYB-ADHPV",20.29,669.57,30,"No","Yes","Yes",83.35,2757.85,0.0
"WOZS-QHDPG",39.78,39.78,12,"No","No","No",50.15,50.15,0.0
"WOZV-GGCXG",45.84,1879.44,18,"No","No","No",83.75,3273.55,0.0
"WPAD-VVMUG",8.59,51.54,28,"Yes","No","No",82.85,460.25,48.95
"WPFX-MOXCP",0.0,0.0,25,"Yes","Yes","Yes",50.6,155.35,0.0
"WPIQ-LKTLT",10.74,322.2,13,"No","No","No",48.8,1536.75,0.0
"WPLN-FPHKP",38.52,2657.88,27,"Yes","Yes","Yes",116.0,8182.85,0.0
"WPMB-MKFWV",11.74,786.58,0,"No","No","No",25.6,1784.9,0.0
"WPTX-ZANKO",44.77,89.54,9,"No","No","No",70.35,139.25,0.0
"WPWQ-ZSMNP",47.91,3257.88,23,"Yes","Yes","Yes",89.05,6185.8,0.0
"WPZY-LLCNF",47.45,759.2,30,"No","Yes","Yes",65.2,1043.35,0.0
"WQAN-LUJOL",16.43,460.04,20,"Yes","Yes","No",101.3,2812.2,0.0
"WQBS-CMSKM",13.99,223.84,18,"No","Yes","Yes",69.1,1083.7,0.0
"WQJV-XZHGM",27.35,136.75,27,"Yes","No","No",84.85,415.55,0.0
"WQKR-KZCWX",29.84,89.52,30,"No","Yes","Yes",85.7,256.75,0.0
"WQLF-BYAVM",1.31,35.37,53,"No","No","No",56.15,1439.35,0.0
"WQLI-UZVCP",33.48,33.48,59,"No","Yes","Yes",60.15,60.15,0.0
"WQMN-QITGX",24.23,1550.72,73,"Yes","Yes","Yes",105.65,6903.1,0.0
"WQSF-LIKEX",34.01,476.14,69,"No","Yes","Yes",59.1,772.85,0.0
"WQSM-YCSMF",10.21,622.81,69,"No","Yes","Yes",93.7,5860.7,0.0
"WQWK-JFNWG",44.88,493.68,0,"No","No","No",19.7,216.2,0.0
"WQXR-TEIZX",17.53,105.18,0,"No","No","No",19.55,128.6,0.0
"WQXU-HUILY",6.54,346.62,4,"No","Yes","Yes",73.9,3958.25,0.0
"WQYL-ZJCIY",45.26,1448.32,0,"No","No","No",19.3,593.2,0.0
"WRFS-ZHALO",6.2,198.4,25,"No","No","No",87.65,2766.4,47.87
"WRJH-EERVY",7.0,35.0,23,"No","Yes","Yes",83.6,404.2,24.44
"WRLB-MWNFG",25.04,651.04,9,"Yes","Yes","Yes",93.6,2404.1,0.0
"WRLR-WDXLY",9.97,149.55,47,"No","Yes","Yes",95.7,1451.1,0.0
"WRMO-IVFBB",49.83,348.81,0,"No","No","No",20.25,174.7,0.0
"WROB-QRBSN",33.63,941.64,48,"No","No","No",54.35,1426.45,0.0
"WRPJ-KUECG",30.06,1412.82,57,"No","Yes","Yes",63.8,3007.25,0.0
"WRQL-XPAKX",44.95,2786.9,5,"Yes","Yes","Yes",104.3,6613.65,0.0
"WRSA-PKVQI",40.46,40.46,0,"No","No","No",20.25,20.25,0.0
"WRXJ-OCRPJ",27.17,54.34,0,"No","No","No",19.5,27.55,0.0
"WRYA-AZAJN",40.76,285.32,16,"No","No","No",78.55,522.95,47.19
"WSAH-DRUTU",33.38,1034.78,27,"Yes","No","No",86.55,2697.4,0.0
"WSCV-BQLCS",28.4,1902.8,10,"No","No","No",87.4,5918.8,0.0
"WSEM-ANUFV",24.62,1477.2,30,"Yes","Yes","No",110.0,6668.35,0.0
"WSGR-JMCKV",0.0,0.0,28,"No","No","No",25.05,852.7,0.0
"WSIG-GVUPC",18.1,126.7,15,"No","No","No",75.45,480.75,0.0
"WSPK-EQJUI",0.0,0.0,14,"No","No","No",30.1,1623.4,11.72
"WSQC-OXTJA",11.32,316.96,11,"No","No","No",59.9,1654.7,0.0
"WSSJ-IYFXH",28.63,343.56,7,"No","No","No",83.8,1029.75,44.58
"WSTK-DDQZY",40.78,1671.98,41,"No","No","Yes",70.25,2868.05,0.0
"WSUO-KQQOI",48.31,48.31,22,"No","No","No",44.45,44.45,0.0
"WSXB-GRTVA",34.62,2354.16,18,"Yes","Yes","Yes",101.05,6770.5,0.0
"WSXT-XLBOA",5.63,5.63,52,"Yes","Yes","Yes",75.5,75.5,0.0
"WSYR-JPNPZ",24.22,557.06,0,"No","No","No",20.0,445.3,0.0
"WTAG-HUIWG",1.08,39.96,16,"Yes","No","No",88.8,3340.55,0.0
"WTFN-WOKRJ",41.44,124.32,13,"No","No","No",75.05,202.9,5.49
"WTFP-BFDAC",30.07,270.63,30,"No","No","No",48.6,422.3,20.45
"WTKA-XYQNX",42.25,1985.75,0,"No","No","No",20.55,1013.05,0.0
"WTKJ-AMFOD",12.67,228.06,23,"Yes","No","No",88.35,1639.3,0.0
"WTLZ-JOKYF",45.91,45.91,0,"No","No","No",20.4,20.4,0.0
"WTNV-VBCZD",21.19,805.22,24,"No","Yes","Yes",68.15,2656.3,0.0
"WTTX-IZIFY",2.34,58.5,73,"No","Yes","Yes",71.05,1837.7,28.08
"WTUV-KDRYO",7.94,31.76,3,"Yes","Yes","Yes",100.85,399.25,0.0
"WTWM-CBMZN",44.31,88.62,73,"No","No","Yes",54.4,114.1,0.0
"WTYY-GBGUF",42.0,420.0,14,"No","Yes","Yes",65.9,660.05,0.0
"WUBH-BZDCV",29.06,1627.36,0,"No","No","No",24.95,1468.9,0.0
"WUBK-REQDM",39.52,1857.44,30,"No","No","No",78.9,3650.35,0.0
"WUCE-USUKN",0.0,0.0,26,"No","No","No",30.3,1380.1,0.0
"WUEN-BGRSM",11.12,111.2,30,"Yes","No","No",92.5,934.1,0.0
"WUOU-FFTMC",46.59,46.59,0,"No","No","No",19.45,19.45,0.0
"WUPL-JOGGR",35.54,106.62,27,"No","No","No",74.25,210.3,0.0
"WUUN-RARXO",21.14,359.38,5,"No","Yes","Yes",95.65,1640.0,0.0
"WUVO-MWOFL",1.94,114.46,73,"No","Yes","Yes",79.85,4786.1,0.0
"WUXK-IUBPA",32.9,1645.0,18,"No","Yes","Yes",75.15,3822.45,0.0
"WUYI-QCBHM",38.73,697.14,0,"No","No","No",20.1,401.85,0.0
"WUYK-FWCAR",10.13,30.39,0,"No","No","No",19.3,54.7,0.0
"WVDR-CUNOG",48.44,3390.8,0,"No","No","No",19.8,1378.75,0.0
"WVFS-VQSKG",1.09,10.9,18,"Yes","Yes","Yes",98.5,1037.75,0.0
"WVIK-JWJJN",29.78,2114.38,22,"Yes","Yes","Yes",109.25,7707.7,0.0
"WVJS-FYPAD",0.0,0.0,59,"No","Yes","Yes",43.95,2960.1,0.0
"WVJT-TGOVX",14.88,29.76,12,"No","No","No",60.95,134.6,0.0
"WVLS-YROEY",19.56,489.0,0,"No","No","No",25.4,546.85,0.0
"WVQV-MJQXP",41.08,1766.44,18,"Yes","Yes","Yes",79.15,3566.6,0.0
"WVRY-DGFCW",46.82,3324.22,18,"Yes","Yes","No",115.05,8016.6,0.0
"WVTM-DCQLW",29.43,1471.5,14,"Yes","Yes","Yes",108.55,5610.7,0.0
"WVUC-XVRQZ",49.51,3564.72,0,"No","No","No",25.25,1841.2,0.0
"WVWH-XTREI",48.93,3033.66,0,"No","No","No",23.4,1429.65,0.0
"WVWU-QOOZH",30.44,121.76,10,"No","No","No",50.4,206.6,0.0
"WVWU-UOJPT",15.33,214.62,0,"No","No","No",19.7,263.65,0.0
"WWFY-HJIRJ",0.0,0.0,13,"Yes","Yes","Yes",60.75,2893.4,0.0
"WWGE-GJPEU",18.26,1278.2,18,"Yes","Yes","Yes",76.95,5289.8,0.0
"WWIJ-MZMYB",28.99,2087.28,0,"No","No","No",25.0,1802.55,28.93
"WWJB-NEYBO",13.02,13.02,30,"Yes","No","No",90.6,90.6,0.0
"WWKT-CKYBT",30.96,2043.36,11,"Yes","Yes","Yes",105.65,6844.5,0.0
"WWOH-EJWKZ",41.93,1257.9,21,"Yes","Yes","No",104.1,3121.1,0.0
"WWOL-QMNQJ",22.77,68.31,51,"Yes","No","Yes",55.15,159.15,0.0
"WWOR-MQOLN",37.4,822.8,0,"No","No","No",19.95,433.5,0.0
"WWRQ-UOSUB",37.12,1856.0,4,"Yes","No","No",88.05,4367.35,0.0
"WWRW-NLWHF",9.84,413.28,52,"Yes","Yes","Yes",84.35,3571.6,0.0
"WXCA-POHRU",38.58,2700.6,25,"Yes","No","No",72.95,5265.55,0.0
"WXJE-SKYWK",23.41,23.41,0,"No","No","No",19.65,19.65,0.0
"WXKX-VFYWS",23.0,23.0,59,"No","No","No",70.25,70.25,0.0
"WXRL-ICHAX",48.9,2934.0,16,"No","Yes","No",74.85,4456.35,0.0
"WXRM-GHTYH",9.04,207.92,8,"No","No","No",55.8,1327.85,0.0
"WXRW-URJDI",31.57,1010.24,4,"Yes","Yes","No",90.95,2897.95,25.55
"WXSX-KZZRV",37.79,2569.72,0,"No","No","No",24.15,1498.85,0.0
"WXXU-TXTBY",0.0,0.0,48,"Yes","Yes","Yes",45.25,85.5,0.0
"WYAG-JTRHM",5.3,10.6,11,"No","No","No",80.55,188.1,0.0
"WYAK-ZRJWT",39.32,1651.44,20,"No","Yes","Yes",67.7,2882.25,0.0
"WYCP-QMKZO",35.9,933.4,26,"Yes","No","No",83.75,2070.6,0.0
"WYEG-ESJCN",49.64,2134.52,27,"Yes","Yes","Yes",101.4,4528.0,0.0
"WYIO-ZGMLX",32.72,1439.68,6,"No","No","No",95.1,4060.55,0.0
"WYKR-YZTVO",48.48,193.92,58,"No","No","Yes",73.75,325.45,0.0
"WYMB-PGFXX",5.49,93.33,14,"Yes","No","No",69.0,1108.0,33.67
"WYMR-PRQPJ",42.91,1158.57,5,"No","No","No",81.45,2122.05,0.0
"WYPH-DQNUX",39.84,1394.4,0,"No","No","No",25.6,901.25,0.0
"WYUM-SYYXX",43.77,1006.71,0,"No","No","No",24.8,615.35,0.0
"WYWJ-YUPAY",3.93,153.27,15,"No","No","No",49.8,1971.15,0.0
"WYYY-KCAKM",0.0,0.0,24,"Yes","No","No",46.35,1662.05,0.0
"WZBS-LJZNR",5.35,155.15,0,"No","No","No",26.1,692.55,0.0
"WZDA-ASXQK",34.85,1150.05,27,"No","No","No",80.6,2651.1,0.0
"WZGW-SIMTP",5.93,5.93,19,"Yes","No","No",80.55,80.55,0.0
"WZOW-KBBAF",0.0,0.0,27,"No","No","No",34.3,1004.75,0.0
"WZSM-MGQXL",10.41,10.41,17,"No","No","No",45.7,45.7,0.0
"WZWS-TSUBR",30.07,932.17,0,"No","No","No",19.55,658.95,0.0
"WZXZ-AQQDP",0.0,0.0,52,"Yes","Yes","Yes",63.4,348.8,0.0
"WZYZ-XKUWP",5.01,205.41,10,"Yes","Yes","Yes",113.6,4594.95,0.0
"WZZT-FIISW",49.79,99.58,22,"Yes","No","No",80.2,146.05,0.0
"XAAQ-QTZNW",15.62,984.06,18,"Yes","No","No",83.0,5243.05,0.0
"XAAV-HLWKW",40.65,2560.95,29,"Yes","Yes","Yes",84.0,5329.55,0.0
"XACV-MBMRN",23.77,831.95,0,"No","No","No",21.1,741.0,14.23
"XADS-JJZVD",14.9,74.5,4,"Yes","No","No",67.95,350.3,0.0
"XAHH-PZZYQ",4.11,4.11,0,"No","No","No",20.1,20.1,0.0
"XAIW-TRGRS",16.78,318.82,15,"No","No","No",79.85,1471.75,0.0
"XAJA-KVNRP",15.66,125.28,0,"No","No","No",20.05,163.6,0.0
"XALI-UZRNI",1.92,34.56,25,"Yes","No","No",93.9,1743.9,0.0
"XAOR-ACDOI",29.14,1165.6,48,"No","Yes","Yes",71.35,2847.2,0.0
"XAPD-ITKPM",38.32,2490.8,25,"No","Yes","Yes",94.4,6126.15,0.0
"XATC-JRQQC",21.86,1486.48,29,"Yes","Yes","Yes",103.25,7074.4,0.0
"XAUD-CXTZB",23.81,1571.46,0,"No","No","No",25.3,1673.8,0.0
"XAYE-SFLVG",40.83,2041.5,21,"No","Yes","Yes",93.5,4747.5,0.0
"XBFI-NBYDC",25.35,937.95,0,"No","No","No",19.6,727.8,0.0
"XBGC-FJLBE",11.35,11.35,9,"No","No","No",48.55,48.55,0.0
"XBJO-HLNEG",6.26,306.74,0,"No","No","No",19.9,1022.6,0.0
"XBJX-BUNEY",23.02,1588.38,48,"Yes","No","No",105.1,7234.8,0.0
"XBKC-VRBZD",9.1,63.7,28,"No","No","No",48.8,349.8,0.0
"XBMQ-FDHBW",44.31,2835.84,4,"Yes","Yes","Yes",115.1,7334.05,0.0
"XBMQ-RDGHD",0.0,0.0,12,"Yes","Yes","Yes",64.7,4746.05,0.0
"XBNT-FBUBB",20.79,1496.88,59,"No","Yes","Yes",97.75,6991.6,0.0
"XBQU-HWKYY",39.3,39.3,26,"No","No","No",51.25,51.25,0.0
"XBRT-ATVHW",6.03,24.12,8,"No","No","No",70.2,280.35,30.75
"XBUH-DXSBV",19.09,38.18,30,"No","No","No",43.95,85.1,0.0
"XBYS-FNCER",1.6,68.8,19,"No","No","No",55.45,2444.25,0.0
"XBYX-PAXIG",35.35,2227.05,0,"No","No","No",20.5,1328.15,15.62
"XCBE-KLSWP",32.78,32.78,0,"No","No","No",19.2,19.2,0.0
"XCBI-ODFHU",1.78,14.24,7,"No","No","No",74.5,606.55,0.0
"XCEJ-ABVNP",28.3,424.5,28,"Yes","No","No",84.3,1308.4,0.0
"XCFX-XKFUT",17.89,17.89,0,"No","No","No",19.2,19.2,0.0
"XCGQ-FREER",17.87,53.61,25,"No","No","No",75.25,242.0,0.0
"XCLI-RKBBD",37.74,1773.78,7,"Yes","Yes","Yes",107.35,5118.95,0.0
"XCQM-KWVUK",35.03,805.69,3,"Yes","Yes","Yes",73.75,1756.6,0.0
"XCWI-KRXDB",17.25,17.25,0,"No","No","No",19.65,19.65,0.0
"XCWP-ECPKT",9.79,19.58,41,"No","No","No",74.4,139.4,0.0
"XDDW-AEJVC",2.87,134.89,51,"Yes","No","Yes",98.75,4533.7,0.0
"XDEX-YIYEX",9.76,663.68,15,"No","No","No",86.45,5762.95,0.0
"XDKO-XTDZN",24.48,24.48,24,"No","No","No",79.15,79.15,0.0
"XDMB-VLYRU",21.33,1450.44,24,"Yes","Yes","Yes",100.2,6851.65,0.0
"XDMI-SIHJV",33.74,877.24,7,"Yes","No","No",85.8,2193.65,0.0
"XDST-TCNVV",30.25,90.75,28,"No","No","No",76.05,231.8,0.0
"XDSW-ZMCOD",11.96,11.96,0,"No","No","No",19.8,19.8,0.0
"XDZV-WXEZR",38.79,698.22,14,"No","No","No",80.55,1411.65,0.0
"XDZW-RJSEE",29.33,29.33,0,"No","No","No",19.75,19.75,0.0
"XEGN-LAJQL",31.13,2241.36,11,"Yes","Yes","Yes",109.25,8109.8,0.0
"XEJM-NKKMU",20.56,1480.32,0,"No","No","No",24.45,1709.1,0.0
"XELN-KOKQS",27.24,599.28,21,"No","No","No",54.2,1152.7,0.0
"XEPY-GGKIA",32.56,1758.24,16,"Yes","Yes","No",110.45,6077.75,0.0
"XEQE-VSCBH",26.86,134.3,71,"No","No","No",56.15,291.45,0.0
"XERL-ZWSMM",23.68,1420.8,0,"No","No","No",19.25,1103.25,0.0
"XESO-TRXFU",22.3,356.8,28,"No","Yes","Yes",86.25,1340.1,0.0
"XEYR-AHFNO",0.0,0.0,8,"Yes","Yes","Yes",58.65,4145.25,0.0
"XFAV-XFMKC",22.66,1518.22,27,"Yes","Yes","Yes",118.35,7804.15,0.0
"XFEJ-OAWSQ",10.87,782.64,16,"Yes","Yes","Yes",103.65,7634.8,0.0
"XFFQ-OTQBD",26.25,1155.0,25,"Yes","Yes","Yes",92.95,4122.9,0.0
"XFMA-JWDPM",19.17,249.21,59,"No","No","Yes",52.1,670.65,0.0
"XFNW-OGLLY",29.54,1417.92,29,"Yes","No","No",95.5,4627.85,0.0
"XFON-DEMYJ",14.12,1016.64,23,"Yes","Yes","No",110.1,7746.7,44.81
"XFPU-SYDXT",40.33,2258.48,9,"No","No","No",93.15,5253.95,0.0
"XFQF-NYMRE",12.15,97.2,26,"Yes","Yes","Yes",99.65,820.5,0.0
"XFUJ-YPLHW",20.03,300.45,59,"Yes","No","Yes",86.2,1270.2,0.0
"XFXA-MTXQM",37.14,1968.42,4,"No","Yes","Yes",74.1,3833.95,0.0
"XFYV-KDXUI",32.13,2281.23,0,"No","No","No",24.75,1836.9,0.0
"XGEF-ZAVLF",41.93,2264.22,0,"No","No","No",20.35,1092.35,0.0
"XGEK-BVDTB",44.33,3058.77,18,"Yes","No","No",75.75,5388.15,0.0
"XGHG-HBKTW",41.11,493.32,0,"No","No","No",20.45,255.35,0.0
"XGJP-WOSIR",35.45,319.05,52,"Yes","Yes","Yes",88.4,788.6,0.0
"XGKD-CRRZQ",29.24,1959.08,21,"Yes","Yes","Yes",111.3,7482.1,0.0
"XHHY-OQCBI",39.76,2385.6,76,"Yes","Yes","Yes",79.05,4663.4,0.0
"XHLB-HZDXC",7.94,420.82,6,"Yes","Yes","No",101.9,5549.4,0.0
"XHLO-BQLKL",41.18,82.36,14,"No","No","No",82.0,184.65,0.0
"XHPF-YOPRN",3.27,215.82,10,"Yes","Yes","No",116.25,7862.25,0.0
"XHPO-ISGXY",48.68,876.24,48,"Yes","No","No",68.35,1299.8,0.0
"XHRL-YCTTG",16.81,353.01,0,"No","No","No",19.6,390.4,0.0
"XHRX-CSGBQ",0.0,0.0,14,"Yes","Yes","Yes",63.7,4464.8,0.0
"XHUN-ZHAPQ",14.53,334.19,48,"Yes","Yes","Yes",73.65,1642.75,0.0
"XHUS-MBMMR",37.83,605.28,26,"Yes","Yes","Yes",100.0,1534.75,0.0
"XHVM-PHDQL",7.91,529.97,0,"No","No","No",20.85,1327.4,0.0
"XHVP-NRFXN",41.37,82.74,28,"No","No","No",75.55,166.3,0.0
"XHVU-OHWTE",22.54,90.16,0,"No","No","No",19.4,93.4,0.0
"XHWO-DYCEG",24.05,48.1,27,"No","Yes","Yes",86.2,178.7,0.0
"XHYK-IZFBI",49.32,3501.72,9,"Yes","Yes","Yes",109.6,7854.15,0.0
"XHYO-PWCEN",27.62,359.06,0,"No","No","No",20.85,272.35,0.0
"XHZN-DNKMN",17.37,86.85,15,"No","No","No",64.4,316.9,0.0
"XHZQ-ABSIZ",12.43,49.72,0,"No","No","No",20.35,76.35,0.0
"XHZQ-QRTSF",16.85,471.8,13,"No","Yes","Yes",81.05,2227.1,0.0
"XIDH-SCYEG",25.84,981.92,19,"Yes","No","No",94.9,3616.25,0.0
"XIHA-FFLEK",41.21,1442.35,6,"Yes","No","No",83.15,2848.45,18.84
"XIJI-OAPNX",4.15,199.2,46,"No","Yes","Yes",95.4,4445.3,0.0
"XIPC-SVRHG",15.78,725.88,3,"No","Yes","Yes",93.7,4154.8,0.0
"XIQI-BYFXG",24.35,462.65,69,"Yes","No","No",58.2,1045.25,0.0
"XIRF-RHBMI",8.0,288.0,19,"No","No","No",53.65,1939.35,0.0
"XIRG-OCAUX",34.94,1537.36,0,"No","No","No",20.6,926.0,0.0
"XJGN-BTGAI",14.94,1075.68,30,"Yes","Yes","Yes",117.35,8436.25,0.0
"XJJN-ZLWTK",9.19,128.66,0,"No","No","No",20.05,299.3,0.0
"XJJU-EPCES",9.37,487.24,59,"No","Yes","Yes",59.45,3043.7,0.0
"XJNE-QSZAC",13.83,138.3,0,"No","No","No",20.05,218.5,0.0
"XJNP-BLQQA",21.14,634.2,0,"No","No","No",19.55,608.5,0.0
"XJPA-XHFAF",11.35,805.85,24,"Yes","No","No",71.0,5012.1,0.0
"XJPN-JRKQO",10.07,634.41,20,"Yes","Yes","Yes",79.8,5034.05,0.0
"XJPR-CIYSX",45.37,862.03,52,"No","Yes","Yes",89.1,1620.8,0.0
"XJQA-GYEJW",2.44,126.88,0,"No","No","No",20.1,1078.75,17.05
"XJSS-YZJVD",34.39,2441.69,5,"Yes","No","No",73.5,5357.75,0.0
"XJTF-MQYLY",34.14,1707.0,69,"Yes","Yes","Yes",103.7,5071.05,36.61
"XKCO-ULPYI",0.0,0.0,10,"Yes","No","No",45.2,2460.55,0.0
"XKCS-FKLIO",21.28,872.48,0,"No","No","No",19.3,772.4,0.0
"XKCZ-IKWCR",39.97,759.43,9,"Yes","No","No",88.2,1775.8,0.0
"XKDU-BQMUZ",35.32,1377.48,30,"No","No","No",89.55,3474.45,0.0
"XKNB-KNFIQ",25.15,829.95,20,"Yes","Yes","No",109.9,3694.7,0.0
"XKNG-XQBUI",20.41,387.79,11,"No","Yes","Yes",86.0,1532.45,0.0
"XKPK-MBDLD",46.45,743.2,12,"Yes","Yes","Yes",112.95,1882.55,0.0
"XKRH-YPGWB",47.72,2433.72,23,"Yes","Yes","Yes",98.85,4947.55,0.0
"XKRN-DNJLR",0.0,0.0,2,"No","No","No",35.75,961.4,0.0
"XKUU-DNXRV",25.45,1297.95,4,"Yes","Yes","Yes",78.65,3950.85,0.0
"XKWP-HUKIC",40.98,122.94,0,"No","No","No",19.55,61.05,0.0
"XKXR-TALMO",41.88,963.24,12,"Yes","Yes","Yes",95.1,2326.05,0.0
"XKYI-NSTIU",47.1,1177.5,25,"No","No","No",55.1,1466.1,0.0
"XKZL-OXLDY",28.18,28.18,0,"No","No","No",20.25,20.25,0.0
"XLAX-GFIGG",21.14,1522.08,0,"No","No","No",23.75,1679.25,0.0
"XLDF-GTDLV",7.63,328.09,20,"No","No","No",86.1,3551.65,0.0
"XLDJ-SPIFP",32.43,97.29,2,"No","No","No",79.1,246.5,0.0
"XLEE-UIPUE",46.18,2586.08,24,"No","Yes","Yes",80.9,4557.5,0.0
"XLHS-YDIME",20.27,851.34,15,"Yes","Yes","Yes",78.45,3373.4,0.0
"XLJZ-ZVUNO",1.85,127.65,13,"Yes","Yes","Yes",104.0,7028.5,0.0
"XLMG-PGQFS",9.32,531.24,20,"No","No","No",54.65,3134.7,0.0
"XLMU-IVFLF",31.14,965.34,52,"No","No","No",65.25,1994.3,0.0
"XLWH-UEAIN",19.2,1228.8,18,"Yes","Yes","Yes",103.5,6548.65,0.0
"XLXK-XFCFT",35.24,35.24,0,"No","No","No",20.65,20.65,0.0
"XMIC-EGFUE",45.26,1855.66,56,"No","Yes","Yes",79.9,3326.2,0.0
"XMJU-JTIFU",0.0,0.0,18,"No","No","No",30.15,927.65,0.0
"XMRQ-KQMAR",24.92,1270.92,11,"No","No","No",79.6,3974.7,16.73
"XMTE-QTPBY",22.89,915.6,0,"No","No","No",20.6,827.3,0.0
"XMTT-YHITX",36.89,2102.73,17,"No","Yes","Yes",101.3,5779.6,0.0
"XNBU-NSLWR",3.25,16.25,25,"Yes","No","No",92.5,452.7,0.0
"XNDO-JFDNP",30.22,453.3,12,"Yes","No","No",91.0,1430.05,0.0
"XNDX-XKIZZ",43.78,963.16,47,"No","No","No",65.05,1427.55,0.0
"XNEJ-CNYFA",3.96,43.56,27,"Yes","Yes","No",89.7,1047.7,0.0
"XNER-PUVYS",44.97,764.49,11,"No","No","No",69.0,1149.65,0.0
"XNGP-EZGYN",13.27,955.44,0,"No","No","No",24.85,1871.85,0.0
"XNGP-WNWKZ",23.09,785.06,52,"Yes","Yes","Yes",100.05,3480.0,0.0
"XNKU-ZLPYW",0.0,0.0,42,"Yes","Yes","Yes",49.65,2553.35,0.0
"XNMM-MNAZG",30.35,667.7,10,"No","No","No",78.85,1600.25,0.0
"XNOG-PYKID",9.51,561.09,0,"No","No","No",19.5,1222.65,0.0
"XNTW-AOJPQ",43.27,86.54,0,"No","No","No",20.0,40.9,0.0
"XNWH-DEHFL",28.77,115.08,19,"No","No","Yes",84.8,371.9,0.0
"XNXX-FABOU",31.39,721.97,29,"No","Yes","Yes",68.75,1689.45,0.0
"XOBQ-VCLVV",40.49,1174.21,15,"Yes","Yes","Yes",94.65,2649.15,0.0
"XOCB-MCBIH",1.86,11.16,19,"No","No","No",55.3,324.25,0.0
"XOCS-DRDOA",0.0,0.0,5,"Yes","Yes","Yes",46.35,672.7,0.0
"XOEL-DZCEK",1.27,48.26,13,"No","No","No",81.85,3141.7,0.0
"XOFV-CYZOW",21.46,987.16,15,"Yes","Yes","No",100.25,4753.85,0.0
"XOIM-AYYOX",2.4,64.8,0,"No","No","No",19.9,550.1,0.0
"XOVS-UQEZZ",12.67,570.15,4,"Yes","No","No",97.05,4385.05,0.0
"XOXN-KBGTA",29.19,1196.79,4,"Yes","Yes","Yes",98.05,3990.6,0.0
"XOYB-JPICR",5.78,28.9,52,"Yes","No","No",80.6,415.55,36.44
"XOYM-YYFHA",0.0,0.0,20,"Yes","Yes","Yes",61.25,1993.2,0.0
"XPBF-SYUJU",20.64,536.64,22,"No","No","No",80.7,2193.0,0.0
"XPDK-YMVVS",4.77,95.4,17,"Yes","No","No",90.8,1951.0,0.0
"XPFH-QKZPJ",14.3,371.8,20,"No","Yes","Yes",83.95,2254.2,0.0
"XPGA-DPZYT",17.23,775.35,0,"No","No","No",19.2,903.7,0.0
"XPHO-VVNHY",0.0,0.0,12,"Yes","No","No",40.2,40.2,0.0
"XPLO-HOSSX",9.14,63.98,0,"No","No","No",19.25,112.3,0.0
"XPMR-IZCVU",3.73,115.63,13,"Yes","Yes","Yes",104.2,3243.45,17.01
"XPNV-SFDLV",24.66,24.66,26,"No","No","No",50.75,50.75,0.0
"XPRP-TUFKD",1.84,1.84,76,"No","No","Yes",74.9,74.9,0.0
"XPYF-YYAQN",8.71,365.82,23,"No","No","No",49.55,2077.95,0.0
"XPYV-XBSEV",13.4,643.2,75,"Yes","Yes","Yes",104.5,5068.05,0.0
"XQAE-OAJIX",23.66,1703.52,26,"Yes","No","No",99.9,7251.7,0.0
"XQAH-JDHUW",0.0,0.0,48,"No","No","No",24.7,24.7,0.0
"XQAM-QZAAB",29.81,59.62,0,"No","No","No",19.6,35.85,0.0
"XQCU-IYHZQ",40.22,764.18,22,"No","Yes","Yes",56.2,1093.4,0.0
"XQDV-WYVLR",33.31,1765.43,0,"No","No","No",25.55,1336.1,37.37
"XQHZ-NMRDX",11.4,615.6,26,"Yes","Yes","Yes",114.65,6049.5,0.0
"XQID-XJUFE",35.61,1353.18,13,"No","No","No",79.45,3013.05,9.36
"XQIE-PHLUF",23.75,1045.0,53,"Yes","Yes","Yes",90.65,3974.15,0.0
"XQNC-QYUDD",47.34,1514.88,10,"No","No","No",74.9,2303.35,0.0
"XQSM-JZASL",29.06,900.86,22,"No","Yes","Yes",75.25,2344.5,1.99
"XRAI-MNJPW",34.23,2293.41,11,"Yes","Yes","Yes",105.05,7171.7,0.0
"XRAQ-PNQET",15.69,172.59,12,"No","Yes","Yes",66.35,740.8,0.0
"XRBI-ITKNU",30.06,901.8,19,"Yes","Yes","Yes",90.25,2755.35,0.0
"XRBS-BXRNQ",7.28,160.16,7,"No","No","No",54.45,1127.35,0.0
"XRCC-USFHM",26.84,483.12,20,"No","No","No",75.9,1373.05,15.57
"XREH-SMCQV",6.58,473.76,7,"Yes","Yes","Yes",105.0,7589.8,0.0
"XREL-ZCUCQ",0.0,0.0,2,"No","Yes","Yes",39.5,210.75,39.27
"XRII-BHWUL",10.29,185.22,59,"Yes","Yes","Yes",83.25,1611.15,0.0
"XRJA-VXIUM",27.58,27.58,16,"No","No","No",69.95,69.95,0.0
"XRKH-NRTOR",36.09,1948.86,59,"No","Yes","Yes",63.35,3409.1,0.0
"XRKJ-OFHLR",26.3,1446.5,23,"Yes","Yes","Yes",77.8,4323.35,0.0
"XRMK-BEQIU",15.41,539.35,0,"No","No","No",19.7,730.4,0.0
"XRSA-JBEGF",22.0,198.0,7,"No","No","No",91.75,865.8,0.0
"XRUU-RGXKK",14.39,201.46,30,"Yes","Yes","No",95.8,1346.3,0.0
"XRXV-TIEVM",29.09,116.36,0,"No","No","No",19.55,68.8,0.0
